,open,high,low,close,adjclose,volume,ticker,future
1998-01-15,0.0009548235772135337,0.0010032944098665529,0.0009982180025579104,0.0010077158899616007,0.0010077158899616007,0.05322701796960768,AMZN,0.001404605416571629
1998-01-16,0.0010018303682645686,0.0009944935814153331,0.0009922407401832824,0.0009619776415123869,0.0009619776415123869,0.019991910787542616,AMZN,0.0012983747505574106
1998-01-20,0.0009636373337246964,0.0010032944098665529,0.0010041954017433042,0.0010077158899616007,0.0010077158899616007,0.04795747385450974,AMZN,0.0013382112503127425
1998-01-21,0.0009959544857613765,0.0010472985521226513,0.0010221274624887208,0.0010416506410230505,0.0010416506410230505,0.07945917836713469,AMZN,0.0013750969432607717
1998-01-22,0.0010341473858139973,0.001076634736486707,0.0010639689831649472,0.00105935575202542,0.00105935575202542,0.08651990524065407,AMZN,0.001416408913959393
1998-01-23,0.0011105333204064905,0.001097169958109558,0.0010400595232341369,0.0010032896122110085,0.0010032896122110085,0.08312243600855146,AMZN,0.0015757549129807205
1998-01-26,0.0010077061162805094,0.0009974272804257295,0.0009832747098105742,0.0009678793902062691,0.0009678793902062691,0.04068873866065754,AMZN,0.0015665334559738938
1998-01-27,0.0009621684639643368,0.0009622239666208508,0.0009623538810670781,0.0009501742792038995,0.0009501742792038995,0.034829837637949966,AMZN,0.0014842784160822922
1998-01-28,0.0009430719466944008,0.000953423138169631,0.0009503992195070561,0.0009560760278977818,0.0009560760278977818,0.04628185127405097,AMZN,0.0014577207495787376
1998-01-29,0.0009548235772135337,0.0009974272804257295,0.0009952293713705964,0.0010091913609048906,0.0010091913609048906,0.041879008493673084,AMZN,0.0014621470273293302
1998-01-30,0.0010135819987837017,0.0010179625020485805,0.0010251160936760348,0.000997387863517126,0.000997387863517126,0.03115502397873693,AMZN,0.0014695242469665022
1998-02-02,0.0009988923597693468,0.0010590330795842676,0.0010400595232341369,0.0010770608630277898,0.0010770608630277898,0.06188247529901196,AMZN,0.0014901801647761743
1998-02-03,0.0010664645378506774,0.001070767472755899,0.0010848896750976773,0.0010637820297760125,0.0010637820297760125,0.03796151846073843,AMZN,0.0016185422195433546
1998-02-04,0.001031209511806027,0.0010531658158534594,0.001072935013537655,0.0010386998342157478,0.0010386998342157478,0.0071993990870745945,AMZN,0.0015875582752892079
1998-02-05,0.0010458991508203819,0.0010326305942306084,0.0010221274624887208,0.0010032896122110085,0.0010032896122110085,0.05147050326457503,AMZN,0.0015875582752892079
1998-02-06,0.000993016611753406,0.0010062281088769492,0.0010221274624887208,0.0009944370567098238,0.0009944370567098238,0.015750852256312477,AMZN,0.0015831319975386153
1998-02-09,0.0009900786032581842,0.0009886264519745097,0.0009922407401832824,0.0009796827525147566,0.0009796827525147566,0.020604379730744787,AMZN,0.00159346002398309
1998-02-10,0.0009783269727390513,0.0010898359791635366,0.0010101728009286985,0.0011065694714179238,0.0011065694714179238,0.11372277113306756,AMZN,0.0015329674713388088
1998-02-11,0.0010958436813921356,0.0011309064224092388,0.0011386858573339256,0.0011036185295313443,0.0011036185295313443,0.05765297278557809,AMZN,0.0015580498019783506
1998-02-12,0.001089967933376195,0.0010854355649379268,0.0011117877662158012,0.0010947659740301596,0.0010947659740301596,0.024544981799271972,AMZN,0.0016111651349854598
1998-02-13,0.0010840920508730027,0.001076634736486707,0.0010998331046557794,0.0010741100562204871,0.0010741100562204871,0.07639683365112383,AMZN,0.0016318210527951319
1998-02-17,0.00107527829436184,0.0010619666443046792,0.001078912275912283,0.0010623066939119997,0.0010623066939119997,0.0181891720113249,AMZN,0.0016237061652259535
1998-02-18,0.0010547129073315445,0.0010414314226818281,0.001072935013537655,0.0010416506410230505,0.0010416506410230505,0.023920956838273534,AMZN,0.0017321499701154677
1998-02-19,0.001044430146572771,0.0010825018659275302,0.0010819010439103633,0.0010859134185289745,0.0010859134185289745,0.03803085456751604,AMZN,0.0018487086625741606
1998-02-20,0.0010782161683698104,0.0010825018659275302,0.0010908670742830712,0.001097716915916739,0.001097716915916739,0.0213439648697059,AMZN,0.001800019607317644
1998-02-23,0.0010958436813921356,0.0011177051797324092,0.0011177651654011955,0.001136077944728781,0.001136077944728781,0.033616455769341885,AMZN,0.0016967397481107284
1998-02-24,0.001131098707436786,0.0011910455063525636,0.0011596065492666557,0.001136077944728781,0.001136077944728781,0.12960073958513896,AMZN,0.0016347718596024345
1998-02-25,0.001145788346451141,0.001152908493537288,0.0011327084581485313,0.001159684804425033,0.001159684804425033,0.060264632807534524,AMZN,0.0016967397481107284
1998-02-26,0.00114431934220353,0.00130545627621842,0.001183516009197466,0.0013219816102536626,0.0013219816102536626,0.14335240076269717,AMZN,0.0018531349403247527
1998-02-27,0.0013014980896440978,0.0014609374893299787,0.0013404215407198574,0.0014223105275739984,0.0014223105275739984,0.23323510718206508,AMZN,0.0018310035515717907
1998-03-02,0.0013866976462605022,0.0014051989539022487,0.0014166327988878761,0.001404605416571629,0.001404605416571629,0.10082625527243312,AMZN,0.00189887305369469
1998-03-03,0.0013778838897493396,0.0013699956400973698,0.0013329498943461895,0.0012983747505574106,0.0012983747505574106,0.07250245565378172,AMZN,0.0018737909932137024
1998-03-04,0.0012956222071409055,0.0013347923262924909,0.0012970857728553569,0.0013382112503127425,0.0013382112503127425,0.06574218524296528,AMZN,0.0019298569979488366
1998-03-05,0.0012897463246377134,0.001427201025030298,0.0013269724951607952,0.0013750969432607717,0.0013750969432607717,0.11087999075518577,AMZN,0.001844282384823568
1998-03-06,0.0013808218982445614,0.0013993316901714406,0.0013867460765824378,0.001416408913959393,0.001416408913959393,0.05200208008320333,AMZN,0.0018295280806285008
1998-03-09,0.0014102010417860198,0.0016046844435598907,0.0014584743195641021,0.0015757549129807205,0.0015757549129807205,0.21733402669440113,AMZN,0.0018014950782609335
1998-03-10,0.0016129174415427602,0.0016633565437080323,0.0016049194367147453,0.0015665334559738938,0.0015665334559738938,0.2336511238227307,AMZN,0.001664280467992569
1998-03-11,0.001530655758934326,0.001528410552219325,0.0014943384410549348,0.0014842784160822922,0.0014842784160822922,0.11423123591610332,AMZN,0.0015167378312797289
1998-03-12,0.0014542698243418329,0.0014961408031348576,0.0014674403499368104,0.0014577207495787376,0.0014577207495787376,0.08967469809903508,AMZN,0.00160821419309888
1998-03-13,0.0014748352113721284,0.0014902736736940344,0.0014823836426841462,0.0014621470273293302,0.0014621470273293302,0.05812676951522505,AMZN,0.0015580498019783506
1998-03-16,0.001473366341611769,0.001487339974683638,0.0015122705018003509,0.0014695242469665022,0.0014695242469665022,0.027202865892413476,AMZN,0.0018619874958259379
1998-03-17,0.0014777732198673504,0.0014756055815120066,0.0014853724106822265,0.0014901801647761743,0.0014901801647761743,0.025169006760270413,AMZN,0.0018590366890186352
1998-03-18,0.0014660214548609658,0.0016046844435598907,0.0015182477641749789,0.0016185422195433546,0.0016185422195433546,0.12685040734962733,AMZN,0.0017705111340067868
1998-03-19,0.0016099795675347899,0.0016457548868055929,0.0016258401286474754,0.0015875582752892079,0.0015875582752892079,0.11197781244583117,AMZN,0.0018354298293223833
1998-03-20,0.0015776624154981097,0.0015841490876470547,0.0016108968359001396,0.0015875582752892079,0.0015875582752892079,0.05706361587796846,AMZN,0.0018531349403247527
1998-03-23,0.0015673796547393361,0.0015812155229266431,0.0016019308055274313,0.0015831319975386153,0.0015831319975386153,0.024244525336569022,AMZN,0.001816987050388007
1998-03-24,0.001542407389453459,0.0016281532299031534,0.0015959534063420375,0.00159346002398309,0.00159346002398309,0.050014445022245335,AMZN,0.0017380517188093502
1998-03-25,0.0016011658110236273,0.0016046844435598907,0.0015600892848512053,0.0015329674713388088,0.0015329674713388088,0.1040272722019992,AMZN,0.001752806023004417
1998-03-26,0.0015247798764311338,0.0015577466022933955,0.0015242251633603727,0.0015580498019783506,0.0015580498019783506,0.07117351360721096,AMZN,0.0017852653031225768
1998-03-27,0.0015835382980013016,0.0016369540583543731,0.0016019308055274313,0.0016111651349854598,0.0016111651349854598,0.06894320217253135,AMZN,0.0016554279124913838
1998-03-30,0.0016217311980539228,0.0016457548868055929,0.001658715618950994,0.0016318210527951319,0.0016318210527951319,0.048281042352805226,AMZN,0.001761658578505602
1998-03-31,0.0016099795675347899,0.0016222861004623302,0.0016258401286474754,0.0016237061652259535,0.0016237061652259535,0.058531230138094414,AMZN,0.0017970688005103414
1998-04-01,0.001607041559039568,0.0017132279496949391,0.0016325646514270065,0.0017321499701154677,0.0017321499701154677,0.13447737909516383,AMZN,0.0017660848562561942
1998-04-02,0.0017451237892101995,0.0018628420333656746,0.0017692966146108046,0.0018487086625741606,0.0018487086625741606,0.1555786675911481,AMZN,0.0017203466078069803
1998-04-03,0.0018655783718712542,0.0018540412049144548,0.0018290701960324471,0.001800019607317644,0.001800019607317644,0.10792165019934132,AMZN,0.001683460914858951
1998-04-06,0.0018185717153074708,0.0018159043263891643,0.0017334324931199724,0.0016967397481107284,0.0016967397481107284,0.1014733922690241,AMZN,0.0017380517188093502
1998-04-07,0.0016481724675874107,0.0016398877573647697,0.0016497495885782858,0.0016347718596024345,0.0016347718596024345,0.10734384930952795,AMZN,0.0016967397481107284
1998-04-08,0.0016334828285730558,0.0016985598575129112,0.0016676816493237019,0.0016967397481107284,0.0016967397481107284,0.10426994857572082,AMZN,0.0016996906899973082
1998-04-09,0.0017745029327516577,0.001845240376463235,0.001814126766474345,0.0018531349403247527,0.0018531349403247527,0.14971976656844052,AMZN,0.0016347718596024345
1998-04-13,0.0018332613543218257,0.0018511075059040583,0.0018230927968470533,0.0018310035515717907,0.0018310035515717907,0.10104581961056221,AMZN,0.0015373937490894014
1998-04-14,0.0018097579587963081,0.001936182359985829,0.0018529796559632575,0.00189887305369469,0.00189887305369469,0.15250476685734096,AMZN,0.0016495261637975017
1998-04-15,0.0019067094149063486,0.0019391157904162556,0.0018828663782686958,0.0018737909932137024,0.0018737909932137024,0.10309123476050154,AMZN,0.0016332965237384218
1998-04-16,0.0018626406323505355,0.0019229811173089994,0.0018514852719642176,0.0019298569979488366,0.0019298569979488366,0.15174206968278733,AMZN,0.001684936385802241
1998-04-17,0.0018552957455997322,0.0018745765608272908,0.0018828663782686958,0.001844282384823568,0.001844282384823568,0.06306118911423124,AMZN,0.0016259193041012498
1998-04-20,0.0018450129848409586,0.0019273815315346092,0.0018649343175232798,0.0018295280806285008,0.0018295280806285008,0.08178193794418444,AMZN,0.0016672312747998711
1998-04-21,0.0018420751108329883,0.0018305722842812072,0.0018021721049143232,0.0018014950782609335,0.0018014950782609335,0.07576125267232912,AMZN,0.0015993616375976952
1998-04-22,0.0017950684542692049,0.0017895018410355051,0.001703545770814534,0.001664280467992569,0.001664280467992569,0.10414283237996187,AMZN,0.0016760838303010563
1998-04-23,0.0016481724675874107,0.0016340204936339615,0.001548134623291183,0.0015167378312797289,0.0015167378312797289,0.11330675449240192,AMZN,0.0016937889413034257
1998-04-24,0.001530655758934326,0.001651622150536401,0.0015720439464112271,0.00160821419309888,0.00160821419309888,0.15695383370890392,AMZN,0.0017882162450091567
1998-04-27,0.0015629727764837548,0.0015782819582062315,0.0014674403499368104,0.0015580498019783506,0.0015580498019783506,0.17717686485237188,AMZN,0.0020242844367338443
1998-04-28,0.0017862546977580422,0.0019273815315346092,0.0017528589378644288,0.0018619874958259379,0.0018619874958259379,0.6654995088692437,AMZN,0.0021600234409796426
1998-04-29,0.0018890819018840233,0.0019068461756217732,0.0018619456863359658,0.0018590366890186352,0.0018590366890186352,0.30016756225804586,AMZN,0.002555437766804935
1998-04-30,0.001894957649899964,0.0018921782177297303,0.0017872286753562207,0.0017705111340067868,0.0017705111340067868,0.2118449182411741,AMZN,0.002484617322795456
1998-05-01,0.0017833166892628203,0.001824705154840384,0.0017872286753562207,0.0018354298293223833,0.0018354298293223833,0.08493673080256545,AMZN,0.0027088818820531027
1998-05-04,0.001836199228329796,0.0018423068117428235,0.0018559682871505715,0.0018531349403247527,0.0018531349403247527,0.06979834748945514,AMZN,0.003080689213102866
1998-05-05,0.00181269596729153,0.0018335059832916038,0.0018499908879651772,0.001816987050388007,0.001816987050388007,0.0530767897382562,AMZN,0.0033344626509092005
1998-05-06,0.00181269596729153,0.0017983026694867248,0.0017782626449835129,0.0017380517188093502,0.0017380517188093502,0.0669440110937771,AMZN,0.003009868769093387
1998-05-07,0.0017421859152022291,0.0017748337488534772,0.0017334324931199724,0.001752806023004417,0.001752806023004417,0.12904605073091813,AMZN,0.0031839692073890582
1998-05-08,0.0017480616632181698,0.001768966485122669,0.0017633193522361766,0.0017852653031225768,0.0017852653031225768,0.041462991853007454,AMZN,0.0034465949305380237
1998-05-11,0.0017877235675184016,0.0017748337488534772,0.0016915911092545122,0.0016554279124913838,0.0016554279124913838,0.10482463742994165,AMZN,0.003980699202495693
1998-05-12,0.001665799980609736,0.0017498981130050163,0.0016945797404418262,0.001761658578505602,0.001761658578505602,0.10736696134512048,AMZN,0.004317096041382163
1998-05-13,0.0017304341501958446,0.0017983026694867248,0.0017692966146108046,0.0017970688005103414,0.0017970688005103414,0.1295891835673427,AMZN,0.004281685819377423
1998-05-14,0.001765689176240495,0.0018129706273787678,0.0017991834737270092,0.0017660848562561942,0.0017660848562561942,0.07813023632056394,AMZN,0.004054470318233197
1998-05-15,0.0017627513022325247,0.001763099355681846,0.0017633193522361766,0.0017203466078069803,0.0017203466078069803,0.03987981741491882,AMZN,0.004266931920420188
1998-05-18,0.0017186825196767116,0.0017190952134257473,0.0016975683716291402,0.001683460914858951,0.001683460914858951,0.05903969492113019,AMZN,0.004314145369654137
1998-05-19,0.001709868763165549,0.0017190952134257473,0.0017573419530507828,0.0017380517188093502,0.0017380517188093502,0.028277575547466342,AMZN,0.004992841471517344
1998-05-20,0.0017274962761878742,0.0017396304350485983,0.0017334324931199724,0.0016967397481107284,0.0016967397481107284,0.03429826081932166,AMZN,0.005459075701035007
1998-05-21,0.0017069308891575787,0.0017044271212437194,0.0017110174171882024,0.0016996906899973082,0.0016996906899973082,0.028081123244929798,AMZN,0.0061908871359053225
1998-05-22,0.0016804896196240908,0.001672157372159252,0.0016676816493237019,0.0016347718596024345,0.0016347718596024345,0.05175940370948172,AMZN,0.005370550146023158
1998-05-26,0.0016261380763095041,0.00163108692891355,0.0015571006536638913,0.0015373937490894014,0.0015373937490894014,0.10012133818686082,AMZN,0.004662345705928371
1998-05-27,0.0014924627243944537,0.0016428213220851813,0.001530202562545767,0.0016495261637975017,0.0016495261637975017,0.21905587334604498,AMZN,0.004585623918462842
1998-05-28,0.001654048350090603,0.001651622150536401,0.0016617042501383076,0.0016332965237384218,0.0016332965237384218,0.08595366036863697,AMZN,0.004302342142424927
1998-05-29,0.0016217311980539228,0.0016809582006104718,0.0016676816493237019,0.001684936385802241,0.001684936385802241,0.07852314092563703,AMZN,0.0046859527007039005
1998-06-01,0.0016716758631129282,0.0016692238074388405,0.0016153798510864935,0.0016259193041012498,0.0016259193041012498,0.07276824406309586,AMZN,0.0050341530369781345
1998-06-02,0.001654048350090603,0.0016809582006104718,0.0016079080679020593,0.0016672312747998711,0.0016672312747998711,0.07428786040330503,AMZN,0.0049161191437347065
1998-06-03,0.0017128066371735193,0.0017161615144153507,0.0016318175278328697,0.0015993616375976952,0.0015993616375976952,0.058687236378344027,AMZN,0.004957431249512605
1998-06-04,0.0016217311980539228,0.0016545557152568126,0.0015959534063420375,0.0016760838303010563,0.0016760838303010563,0.04341595886057665,AMZN,0.005261368808280915
